audio_file,annotation,low_f,high_f,start_time,end_time
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73.82763975,87.42701863,8379.471341,8394.077571
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22.24378882,53.19409938,8392.604674,8415.250468
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,37.7189441,53.66304348,8430.81807,8443.460437
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22.71273292,55.53881988,8445.915266,8473.286605
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,24,53,8608.845,8616.7
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22.24378882,51.78726708,8648.290966,8668.543302
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,75.70341615,86.95807453,8656.760125,8673.698442
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,24.84161491,54.84161491,8709.286,8718.783
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,77.57919255,90.24068323,8713.890343,8725.305296
./audio/DCPP01A_d01_121109_191242.d100.x.wav,40Hz,56.47670807,109.9363354,8727.085047,8728.803427
./audio/DCPP01A_d01_121109_191242.d100.x.wav,40Hz,41.0015528,112.75,8735.554206,8737.518069
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,15,53,9030.282,9036.374
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,77.57919255,89.30279503,9051.254829,9066.536137
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,76.17236025,86.95807453,9101.568536,9118.2
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,77.57919255,89.30279503,9187.456698,9203.106231
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,34.9052795,52.25621118,9199.966044,9215.554206
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21.37267081,53.37267081,9357.185,9365.164
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,24.49689441,51.49689441,9389.222,9399.808
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21.77484472,63.5310559,9432.175,9452.818
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21,64,9476.379,9487.909
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,15.67857143,53.19409938,10146.19688,10169.57913
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,10.05124224,26.46428571,10171.16449,10173.68069
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,10.98913043,24.58850932,10183.19315,10185.83209
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,23.65062112,61,10184.538,10195.238
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,17.08540373,28.34006211,10187.12087,10189.26885
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18.49223602,62,10231.484,10242.593
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18.02329193,50.84937888,10276.92648,10290.98037
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,35.8431677,75.23447205,10288.28006,10291.53271
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,16,50,10299.306,10307.509
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,34.9052795,75.23447205,10318.90405,10323.2
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,15.67857143,52.25621118,10327.05607,10347.67664
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11,57,13394.206,13409.75
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21.90372671,50.90372671,13452.45,13474.48
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,19.89906832,50.84937888,13466.03458,13486.47103
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,23,62,13496.848,13519.483
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,14.53164557,50.53164557,13546.748,13568.262
./audio/DCPP01A_d01_121109_191242.d100.x.wav,40Hz,74.76552795,111.3431677,13587.8757,13589.65545
./audio/DCPP01A_d01_121109_191242.d100.x.wav,40Hz,73.82763975,108.5295031,13592.35576,13594.31963
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,26,64,13593.277,13613.189
./audio/DCPP01A_d01_121109_191242.d100.x.wav,40Hz,71.48291925,104.3090062,13597.20405,13598.86106
./audio/DCPP01A_d01_121109_191242.d100.x.wav,40Hz,74.76552795,119.3152174,13615.49252,13617.27227
./audio/DCPP01A_d01_121109_191242.d100.x.wav,40Hz,74.29658385,132.4456522,13620.52492,13621.87508
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,33.9673913,51.31832298,13622.11028,13640.88972
./audio/DCPP01A_d01_121109_191242.d100.x.wav,40Hz,63.51086957,90.70962733,13623.83894,13625.43458
./audio/DCPP01A_d01_121109_191242.d100.x.wav,40Hz,76.64130435,123.5357143,13625.8028,13627.39844
./audio/DCPP01A_d01_121109_191242.d100.x.wav,40Hz,88.83385093,116.5015528,13637.38131,13638.91558
./audio/DCPP01A_d01_121109_191242.d100.x.wav,40Hz,95.39906832,129.6319876,13641.24766,13642.96604
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10.1242236,54.1242236,13641.46,13657.315
./audio/DCPP01A_d01_121109_191242.d100.x.wav,40Hz,85.08229814,129.6319876,13647.56885,13649.16449
./audio/DCPP01A_d01_121109_191242.d100.x.wav,40Hz,87.89596273,126.818323,13651.49657,13653.09221
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,76.64130435,91.17857143,13716.16075,13731.74891
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,35.3742236,53.66304348,13745.30156,13762.97632
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12,60,13765.76,13778.325
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74.29658385,89.77173913,13894.19689,13909.66231
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,36.3121118,73.82763975,13917.39502,13920.58629
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,47.09782609,71.95186335,13936.28692,13939.29408
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.0621118,53.0621118,13944.792,13962.214
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,45.22204969,74.76552795,13987.75639,13990.64081
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,24.37267081,50.37267081,14013.694,14021.384
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,14,53,14050.929,14066.377
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74.76552795,89.30279503,14133.52181,14148.68037
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,32.56055901,63.51086957,14158.13146,14162.42741
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,38.6568323,50.84937888,14162.72399,14184.20374
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.86490683,52.25621118,14183.15016,14201.13178
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,39.5947205,51.78726708,14216.04486,14227.09159
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25.52639752,49.91149068,14239.89751,14256.59034
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,20.43478261,52.43478261,14827.865,14837.169
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.92701863,54.60093168,14933.61215,14950.18224
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25.05745342,49.91149068,14972.81776,14997.79564
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,26,54,15515.329,15525.488
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,15,52,15632.24,15650.526
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,8.644409938,52.44099379,16132.304,16139.291
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,37.25,51.31832298,16150.3919,16164.50717
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21.43478261,49.43478261,16171.976,16181.475
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,13,55,16232.036,16239.311
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10.52018634,52.43478261,16266.824,16285.1
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,13,52,16326.901,16334.69
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,17.55434783,48.97360248,16360.20779,16370.51807
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22.8757764,51.8757764,16372.101,16381.594
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,38.1878882,51.78726708,16386.64829,16399.4134
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.45807453,51.31832298,16405.24361,16424.02305
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,13.80279503,57.41459627,16421.12835,16442.36262
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22.24378882,52.72515528,16442.96604,16462.35919
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,19.43012422,51.31832298,16472.47508,16493.64798
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.92701863,52.25621118,16495.24361,16508.00872
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,13.33385093,54.60093168,16507.32336,16528.49626
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.39596273,50.38043478,16523.95483,16547.45981
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,14.27173913,52.72515528,16557.07446,16576.65171
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.39596273,50.84937888,16568.42804,16587.82118
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,17.08540373,53.66304348,16586.22555,16603.96168
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,15.67857143,50.38043478,16605.79252,16627.88598
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,16.14751553,53.19409938,16625.48224,16642.60467
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,14.74068323,50.38043478,16677.62679,16703.52523
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,32.09161491,50.84937888,16728.37009,16747.70187
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18.49223602,53,16856.618,16866.036
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,14.27173913,55,16948.56,16957.491
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.92701863,55,16996.918,17018.925
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10.05124224,53.19409938,17009.17539,17030.22555
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.39596273,53,17043.273,17053.377
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10.98913043,53.66304348,17058.7785,17075.47134
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.39596273,55,17088.082,17097.934
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10.05124224,50.38043478,17157.00218,17178.78879
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12,50,17177.985,17188.253
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.45807453,51.78726708,17310.19346,17331.79595
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,13,50,17344.223,17351.938
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,9.582298137,52.72515528,17360.56854,17377.32274
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12,48,17393.623,17402.408
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10.52018634,53.19409938,17411.57601,17429.25078
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,13,46,17442.632,17453.831
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10.05124224,54.13198758,17492.12492,17504.58318
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,37.25,51.31832298,17507.59034,17519.74174
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25.99534161,50.38043478,17546.36636,17566.74143
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,37.7189441,52.72515528,17599.79969,17620.54299
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.45807453,50.84937888,17652.31246,17675.01963
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,76.17236025,86.95807453,17660.10654,17677.78131
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.92701863,54.13198758,17704.76386,17726.73458
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,60,17757.493,17779.949
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.45807453,50.38043478,17800.47134,17815.81402
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,23.1242236,54.1242236,17826.083,17833.456
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,23.65062112,53.19409938,17865.81059,17889.13146
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,77.11024845,87.42701863,17882.1352,17897.04829
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,9,53,18149.361,18155.1
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.86490683,50.38043478,18181.77103,18196.00903
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,13,54,18197.091,18217.931
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.86490683,52.25621118,18234.919,18246.94766
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,14,50,18248.147,18257.533
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25.99534161,50.38043478,18269.64455,18286.58287
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22.02795031,55.02795031,18288.094,18299.143
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21.09006211,52.09006211,18340.476,18362.579
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,13.59651899,52.30221519,18394.88097,18416.57746
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,36.7810559,52.72515528,18450.8,18469.82492
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,19,50,18471.926,18492.415
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12,51,18521.774,18532.545
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10.05124224,51.78726708,20974.47882,20993.56511
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,32.56055901,54.13198758,21018.22586,21028.96573
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25.99534161,51.78726708,21031.253,21042.195
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,33.4984472,51.31832298,21083.9947,21102.22181
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,9.582298137,54.60093168,21101.41371,21118.65888
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21.68322981,50.68322981,21141.197,21152.05
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.86490683,51.31832298,21230.49657,21247.0053
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,14.74068323,30.68478261,21259.21807,21262.04112
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,14.74068323,30.68478261,21311.30125,21314.06293
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18.02329193,51.78726708,21323.381,21349.83178
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22.90372671,52.90372671,21517.959,21528.36
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,24.11956522,50.84937888,21572.38816,21592.39502
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21.96583851,52.96583851,21623.579,21634.731
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.92701863,50.38043478,21645.7567,21670.42773
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,20.62111801,49.62111801,21680.574,21691.515
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22.43478261,54.43478261,21735.612,21746.192
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,35.8431677,56.47670807,21749.13551,21767.54673
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,20.55900621,54.55900621,21793.053,21803.933
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,19.09006211,54.09006211,21848.355,21859.572
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,33.4984472,53.66304348,21884.16822,21901.10654
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,19.96583851,52.96583851,21904.793,21915.641
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,23.65062112,50.38043478,21947.66636,21974.23988
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25.99534161,53.19409938,22002.7567,22023.56137
./audio/DCPP01A_d01_121109_191242.d100.x.wav,40Hz,59.75931677,105.2468944,22043.75234,22044.55016
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,17.33850932,49.33850932,22081.679,22093.143
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,19.55900621,52.55900621,22248.937,22259.731
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,24.11956522,50.84937888,22305.22928,22330.20717
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21.49689441,54.49689441,22362.31,22373.046
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,16.14751553,33.4984472,22402.33801,22404.17913
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.20962733,32.09161491,22411.60498,22414.18255
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21.77484472,51.78726708,22419.52181,22438.23988
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,34,79,22439.083,22442.153
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,23.65062112,51.31832298,22467.1352,22485.17819
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,38.1878882,71.01397516,22488.65576,22492.15389
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.45807453,52.25621118,22505.96231,22534.37695
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,15.67857143,64,22708.612,22720.002
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,17.55434783,52.72515528,22732.22212,22753.6405
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,23.65062112,51.31832298,22771.96978,22784.42804
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22.24378882,53.66304348,22783.07788,22804.619
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,23.65062112,52.25621118,22830.87539,22849.77757
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,25,72,22873.666,22876.627
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73.35869565,91.17857143,22886.48224,22902.00903
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,36.7810559,50.84937888,22887.46417,22906.55047
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,24.11956522,54.60093168,22903.11371,22923.61153
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18.49223602,51.31832298,22934.90436,22963.62586
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,28,64,22937.891,22941.286
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,16.49689441,54.49689441,22966.967,22973.082
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,27,77,23322.047,23325.117
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,19.89906832,52.25621118,23326.95171,23345.11745
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74.29658385,89.30279503,23340.94424,23356.04143
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18.02329193,63,23389.32,23403.195
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,34.4363354,68,23503.993,23506.702
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,30,71,23712.733,23716.236
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,41,76,23769.41,23772.299
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,33.5931677,67.5931677,23891.975,23894.431
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22.71273292,51.31832298,24158.12866,24177.09221
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,30,77,24186.377,24189.266
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,17,70,24245.654,24250.349
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,27,69,24580.169,24584.936
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,23,73,25056.304,25061.722
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,28,78,25102.733,25106.633
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,38.5310559,85.5310559,25130.602,25133.744
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,37.25,49.91149068,25952.73115,25969.97632
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,15,52,25989.364,26000.146
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,37.25,49.91149068,26004.93707,26018.25452
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10.98913043,50.84937888,26038.18972,26057.88972
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,38,80,26052.873,26055.69
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,32.56055901,50.38043478,26070.58318,26081.69128
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,14.74068323,51.31832298,26087.82835,26107.46698
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.92701863,49,26254.051,26261.158
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,13,51,26292.555,26303.518
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,15.20962733,52.25621118,26344.47165,26380.68037
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,37.7189441,48.97360248,26423.25109,26435.89346
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,15.77950311,53.77950311,27755.907,27762.216
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21.30590062,49.44254658,27789.89034,27813.39533
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22.24378882,51.78726708,27843.4352,27869.2109
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,16.49689441,51.49689441,27884.561,27891.196
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18.96118012,51.31832298,27899.99844,27923.38069
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,13.09006211,51.09006211,27934.683,27941.265
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21,53,27985.149,27991.845
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,19.89906832,50.84937888,28001.61215,28021.92586
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18,51,28033.875,28042.157
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.66076342,27.38436591,28029.34143,28031.42804
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.20962733,29.74689441,28045.11371,28047.62991
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,24.58850932,52.25621118,28051.37352,28072.42368
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,38.6568323,51.31832298,28102.4134,28119.71994
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25.05745342,50.38043478,28740.2729,28761.81402
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,32,78,28759.235,28762.196
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,12.39596273,25.99534161,28776.90093,28778.55794
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,37.25,51.78726708,28779.11028,28791.50717
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,38.6568323,50.84937888,28791.81402,28808.32274
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.67857143,31.15372671,28792.73458,28794.5757
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,31.62267081,78,28843.46,28845.627
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,23.65062112,52.25621118,28845.24735,28866.35888
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,26,79,28862.457,28867.693
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,32,64,28897.469,28901.225
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25.99534161,48.97360248,28897.33053,28917.58287
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,23.18167702,52.72515528,28948.00218,28963.95857
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22.24378882,52.72515528,29004.1972,29025.92243
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,28,77,29010.972,29014.078
